Timestamp,Alert_Type,Alert_Level,EAR,MAR,Head_Deviation,Latency_MS
2026-05-30 19:18:50.851,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.3
2026-05-30 19:18:50.883,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.5
2026-05-30 19:18:50.913,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.9
2026-05-30 19:18:50.970,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.2
2026-05-30 19:18:50.997,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.5
2026-05-30 19:18:51.029,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.8
2026-05-30 19:18:51.059,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.8
2026-05-30 19:18:51.090,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.3
2026-05-30 19:18:51.117,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,5.0
2026-05-30 19:18:51.147,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.6
2026-05-30 19:18:51.264,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,20.3
2026-05-30 19:18:51.343,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.6
2026-05-30 19:18:51.380,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.2
2026-05-30 19:18:51.406,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.9
2026-05-30 19:18:51.442,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.6
2026-05-30 19:18:51.479,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.7
2026-05-30 19:18:51.513,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.0
2026-05-30 19:18:51.552,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,16.5
2026-05-30 19:18:51.587,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.8
2026-05-30 19:18:51.628,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,16.9
2026-05-30 19:18:51.665,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.0
2026-05-30 19:18:51.705,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,19.3
2026-05-30 19:18:51.749,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,20.5
2026-05-30 19:19:00.283,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,19.1
2026-05-30 19:19:00.458,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.6
2026-05-30 19:19:00.595,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.4
2026-05-30 19:19:00.803,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,16.8
2026-05-30 19:19:01.078,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,18.2
2026-05-30 19:19:01.693,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.1
2026-05-30 19:19:01.856,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.5
2026-05-30 19:19:01.998,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.5
2026-05-30 19:19:02.326,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.8
2026-05-30 19:19:02.366,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,18.0
2026-05-30 19:19:02.433,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.0
2026-05-30 19:19:02.466,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.9
2026-05-30 19:19:02.500,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.4
2026-05-30 19:19:02.534,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.4
2026-05-30 19:19:02.570,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.8
2026-05-30 19:19:02.605,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.0
2026-05-30 19:19:02.686,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.0
2026-05-30 19:19:02.718,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.8
2026-05-30 19:19:02.753,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.0
2026-05-30 19:19:02.825,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.3
2026-05-30 19:19:02.863,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,17.2
2026-05-30 19:19:02.899,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.0
2026-05-30 19:19:02.933,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.0
2026-05-30 19:19:02.967,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.3
2026-05-30 19:19:03.013,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,22.8
2026-05-30 19:19:03.170,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.5
2026-05-30 19:19:03.207,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.8
2026-05-30 19:19:03.383,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.2
2026-05-30 19:19:10.439,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.7
2026-05-30 19:19:10.542,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.4
2026-05-30 19:19:10.575,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.8
2026-05-30 19:19:10.722,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.8
2026-05-30 19:19:10.755,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.9
2026-05-30 19:19:20.572,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,19.1
2026-05-30 19:19:20.626,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,24.3
2026-05-30 19:19:20.681,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,22.0
2026-05-30 19:19:20.797,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.8
2026-05-30 19:19:36.102,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.3
2026-05-30 19:19:36.732,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.1
2026-05-30 19:19:36.765,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.5
2026-05-30 19:19:36.798,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.9
2026-05-30 19:19:36.832,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.6
2026-05-30 19:19:36.867,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.8
2026-05-30 19:19:36.916,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.5
2026-05-30 19:19:36.949,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.4
2026-05-30 19:19:36.981,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.1
2026-05-30 19:19:37.016,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.1
2026-05-30 19:19:37.050,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.9
2026-05-30 19:19:37.086,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.5
2026-05-30 19:19:37.122,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.6
2026-05-30 19:19:37.158,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.1
2026-05-30 19:19:37.190,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.8
2026-05-30 19:19:37.225,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.5
2026-05-30 19:19:37.819,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.5
2026-05-30 19:19:38.075,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.1
2026-05-30 19:19:38.109,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.0
2026-05-30 19:19:38.144,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.9
2026-05-30 19:19:38.177,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.8
2026-05-30 19:19:38.212,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.5
2026-05-30 19:19:47.993,CRITICAL ALERT: DISTRACTED,2,0.208,0.419,0.345,10.7
2026-05-30 19:19:48.022,CRITICAL ALERT: DISTRACTED,2,0.21,0.39,0.298,9.2
